"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSPFOG00000019797",2279.0554524948,1.66690559990494,0.269925168899193,6.17543597991584,6.59811390556955e-10,4.40204166066582e-07
"ENSPFOG00000019806",497.448654419932,1.88025094601202,0.473281207976084,3.97279865400241,7.1033089971873e-05,0.00226269596146478
"ENSPFOG00000019812",3259.50532653139,0.97441226788703,0.237838783546723,4.09694438121615,4.18639434922537e-05,0.00152809756048169
"ENSPFOG00000019814",1441.13306961584,0.427396737305475,0.138752159668976,3.08028890018812,0.00206799894168011,0.0296002375335357
"ENSPFOG00000019815",8108.86524465024,0.423827002287313,0.104102126605467,4.07126171296732,4.67591787595165e-05,0.00164671840974497
"ENSPFOG00000019817",3599.13897375378,1.35615402514584,0.356546039341008,3.80358740669893,0.000142615640313188,0.00384007001013694
"ENSPFOG00000019828",242.030257773393,0.728947842625354,0.248251354140287,2.93632977411041,0.00332121044699602,0.0425888054009345
"ENSPFOG00000019844",1561.45892879449,-0.490425852371174,0.149580902088345,-3.27866623027531,0.00104298915745967,0.0177160633549267
"ENSPFOG00000019854",392.236520734465,3.26580104576375,0.553172533668324,5.90376572767782,3.55296604582164e-09,1.59424539926715e-06
"ENSPFOG00000009738",620.400994457649,0.69905777907227,0.227759810010351,3.06927626538018,0.00214578062061781,0.0304234704521834
"ENSPFOG00000011774",446.409124412422,1.03940328484869,0.299032623009709,3.47588592303837,0.000509168820029842,0.0101825284924869
"ENSPFOG00000013545",205.56138951476,3.2172017170383,0.621813424825213,5.17390199148985,2.29255111060725e-07,3.31701762497379e-05
"ENSPFOG00000014135",901.804633417446,0.70016735410415,0.182467186476976,3.83722338039392,0.000124433275402437,0.00347516094025085
"ENSPFOG00000014969",580.842713093643,1.13087441730415,0.379612791307803,2.97902084228557,0.0028917110796198,0.0381007558061061
"ENSPFOG00000016481",2211.38322296376,0.471461901903418,0.156939924034478,3.00409156436091,0.00266375144895989,0.0357818692959276
"ENSPFOG00000022769",1348.97257573742,0.560902401072019,0.18301145644005,3.0648485727764,0.00217780230927211,0.0307143017405152
"ENSPFOG00000016573",137.854379988691,1.34657138388665,0.343962236463162,3.91488146411929,9.0448632722291e-05,0.00271210394597252
"ENSPFOG00000017206",13565.1393027668,1.36115722393059,0.273471231894566,4.97733240348793,6.44665587851747e-07,7.09384185140115e-05
"ENSPFOG00000017566",149.079830236898,-0.898266664341415,0.265475683216128,-3.38361183766169,0.000715390648738841,0.0132374827437669
"ENSPFOG00000017577",884.960217112126,1.28998988458347,0.310781531684554,4.15079325206756,3.31324955787718e-05,0.00128558364912915
"ENSPFOG00000017739",61.2985248833844,1.70670414001441,0.426191485838401,4.00454771323504,6.21362493430513e-05,0.00204388124120321
"ENSPFOG00000017911",246.46242322505,1.28809709787117,0.39421579519147,3.26749235718863,0.00108504796074514,0.018267363376069
"ENSPFOG00000018261",4934.34760332404,1.20434314950726,0.247169787212441,4.87253382822283,1.10175983445965e-06,0.000105008205174809
"ENSPFOG00000018302",1853.15421090406,1.42220576952923,0.278257510011851,5.11111369273973,3.20265162308374e-07,4.22644432325413e-05
"ENSPFOG00000018556",1580.79996678242,1.78410710168985,0.435235164139845,4.09917958999426,4.14617227246487e-05,0.00151901938597548
"ENSPFOG00000018713",1446.26027473462,0.806040158636619,0.241350364849653,3.33970971677931,0.000838660021289088,0.0149984634335974
"ENSPFOG00000018760",1574.26296272735,-0.503508035674371,0.174303656784842,-2.88868314619407,0.00386858672558091,0.0475515434877186
"ENSPFOG00000001675",284.155190962317,2.71803125202044,0.602242519215611,4.51318391727062,6.38615968406529e-06,0.000376861875410025
"ENSPFOG00000004711",851.010317402073,1.80526405385578,0.393805512770965,4.5841513013702,4.55834089749951e-06,0.000293518047389124
"ENSPFOG00000006162",742.783416169361,0.955875704178681,0.306712283990295,3.11652240250321,0.00182997775752736,0.0270143858514396
"ENSPFOG00000024528",347.911642445954,0.744354066112991,0.182875310124815,4.0702819074098,4.69562818956012e-05,0.00165123862162306
"ENSPFOG00000012779",582.185698675002,0.751265370577491,0.228521053504303,3.2875105337432,0.00101077407601343,0.0172694529843285
"ENSPFOG00000013940",5887.121477646,0.799964731001184,0.180749844599978,4.42581144549036,9.60804226919264e-06,0.000514608450165465
"ENSPFOG00000015358",10006.5075783021,-0.807531043821591,0.17451880739075,-4.62718635254891,3.70666968898047e-06,0.000250779697436431
"ENSPFOG00000015993",6897.24218874143,1.31881852330479,0.296891844190056,4.44208404209496,8.90917469171267e-06,0.000486319449421716
"ENSPFOG00000016128",4468.94760341405,1.10927785112671,0.271289492450698,4.08890827693337,4.33408176039669e-05,0.00156771047772903
"ENSPFOG00000016208",2171.41802140319,-0.343805958759054,0.087518895974414,-3.9283626116532,8.55261878315021e-05,0.00259364643855684
"ENSPFOG00000016740",876.543191909581,-0.800245911990268,0.175370047703099,-4.5631846627828,5.03834619509575e-06,0.000318449997141605
"ENSPFOG00000008354",741.832491090762,0.967909116151568,0.295557895406712,3.27485454184753,0.00105716391514538,0.0179314709844363
